Instrument Id,Instrument Type,Currency,Face Value,Book Value,Instrument Issue Date,Instrument Maturity Date,Next Principal Payment Amount,Next Interest Payment Amount,Rating Agency,Credit Rating,Customer Type,Next Principal Payment Due Date,Next Interest Payment Due Date,Accrued Interest,Included in Capital Tier 2
602054999900014,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",9/13/2019,9/13/2025," 100,000,000 ",,,,Khách hàng cá nhân,9/13/2025,9/13/2023," 369,863 ", Yes 
602054999900023,Chứng chỉ tiền gửi,VND,"90,000,000 "," 90,000,000 ",9/13/2019,9/13/2025," 90,000,000 ",,,,Khách hàng cá nhân,9/13/2025,9/13/2023," 332,877 ", Yes 
602055043100011,Chứng chỉ tiền gửi,VND,"1,600,000,000 "," 1,600,000,000 ",2/25/2020,2/25/2026," 1,600,000,000 ",,,,Khách hàng cá nhân,2/25/2026,2/25/2023," 68,804,384 ", Yes 
602055043100018,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",3/16/2017,3/16/2024," 2,000,000,000 ",,,,Khách hàng cá nhân,3/16/2024,3/16/2023," 78,000,000 ", Yes 
602055043100019,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",3/19/2021,3/19/2027," 2,000,000,000 ",,,,Khách hàng cá nhân,3/19/2027,3/19/2023," 77,326,027 ", Yes 
602058467900009,Chứng chỉ tiền gửi,VND,"180,000,000 "," 180,000,000 ",3/19/2021,3/19/2027," 180,000,000 ",,,,Khách hàng cá nhân,3/19/2027,3/19/2023," 6,959,342 ", Yes 
602058467900011,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/14/2021,4/14/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 3,213,699 ", No 
602058467900013,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",10/26/2021,4/26/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/26/2023,4/26/2023," 5,973,699 ", No 
602060497500004,Chứng chỉ tiền gửi,VND,"70,000,000 "," 70,000,000 ",1/3/2020,1/3/2026," 70,000,000 ",,,,Khách hàng cá nhân,1/3/2026,1/3/2023," 3,742,027 ", Yes 
602063605600005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",11/26/2019,11/26/2025," 100,000,000 ",,,,Khách hàng cá nhân,11/26/2025,11/26/2022," 6,010,685 ", Yes 
602063605600006,Chứng chỉ tiền gửi,VND,"540,000,000 "," 540,000,000 ",11/26/2019,11/26/2025," 540,000,000 ",,,,Khách hàng cá nhân,11/26/2025,11/26/2022," 32,457,699 ", Yes 
602064418100007,Chứng chỉ tiền gửi,VND,"3,800,000,000 "," 3,800,000,000 ",3/22/2021,3/22/2027," 3,800,000,000 ",,,,Khách hàng cá nhân,3/22/2027,3/22/2023," 144,670,685 ", Yes 
602064418100009,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",1/26/2022,1/26/2029," 400,000,000 ",,,,Khách hàng cá nhân,1/26/2029,1/26/2023," 19,568,219 ", Yes 
602064418100010,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",1/29/2022,1/29/2029," 1,000,000,000 ",,,,Khách hàng cá nhân,1/29/2029,1/29/2023," 48,328,767 ", Yes 
602064418100016,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",9/29/2020,9/29/2026," 400,000,000 ",,,,Khách hàng cá nhân,9/29/2026,9/29/2023," 177,534 ", Yes 
602064418100017,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",9/26/2019,9/26/2025," 150,000,000 ",,,,Khách hàng cá nhân,9/26/2025,9/26/2023," 166,438 ", Yes 
602064756600004,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/18/2020,2/18/2026," 100,000,000 ",,,,Khách hàng cá nhân,2/18/2026,2/18/2023," 4,438,356 ", Yes 
602064834800007,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",12/23/2019,12/23/2025," 100,000,000 ",,,,Khách hàng cá nhân,12/23/2025,12/23/2022," 5,562,740 ", Yes 
602064834800009,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/13/2022,1/13/2029," 100,000,000 ",,,,Khách hàng cá nhân,1/13/2029,1/13/2023," 5,148,493 ", Yes 
602064834800010,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/17/2022,1/17/2029," 100,000,000 ",,,,Khách hàng cá nhân,1/17/2029,1/17/2023," 5,069,589 ", Yes 
602065167000003,Chứng chỉ tiền gửi,VND,"70,000,000 "," 70,000,000 ",1/8/2020,1/8/2026," 70,000,000 ",,,,Khách hàng cá nhân,1/8/2026,1/8/2023," 3,672,986 ", Yes 
602065167000004,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",2/14/2017,2/14/2024," 150,000,000 ",,,,Khách hàng cá nhân,2/14/2024,2/14/2023," 6,810,000 ", Yes 
602065167000005,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",5/25/2020,5/25/2026," 200,000,000 ",,,,Khách hàng cá nhân,5/25/2026,5/25/2023," 5,230,685 ", Yes 
602065851200005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/18/2022,2/18/2029," 100,000,000 ",,,,Khách hàng cá nhân,2/18/2029,2/18/2023," 4,438,356 ", Yes 
602065851200006,Chứng chỉ tiền gửi,VND,"210,000,000 "," 210,000,000 ",3/22/2022,4/22/2023," 210,000,000 ",,,,Khách hàng cá nhân,4/22/2023,4/22/2023," 7,994,959 ", No 
602066083900006,Chứng chỉ tiền gửi,VND,"60,000,000 "," 60,000,000 ",2/14/2020,2/14/2026," 60,000,000 ",,,,Khách hàng cá nhân,2/14/2026,2/14/2023," 2,710,356 ", Yes 
602066083900012,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",8/7/2019,8/7/2025," 100,000,000 ",,,,Khách hàng cá nhân,8/7/2025,8/7/2023," 1,130,137 ", Yes 
602066083900014,Chứng chỉ tiền gửi,VND,"190,000,000 "," 190,000,000 ",8/1/2019,8/1/2025," 190,000,000 ",,,,Khách hàng cá nhân,8/1/2025,8/1/2023," 2,381,507 ", Yes 
602066083900030,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",2/17/2022,2/17/2029," 200,000,000 ",,,,Khách hàng cá nhân,2/17/2029,2/17/2023," 8,916,164 ", Yes 
602066893100003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/14/2020,1/14/2026," 100,000,000 ",,,,Khách hàng cá nhân,1/14/2026,1/14/2023," 5,128,767 ", Yes 
602066893100005,Chứng chỉ tiền gửi,VND,"350,000,000 "," 350,000,000 ",2/9/2022,2/9/2029," 350,000,000 ",,,,Khách hàng cá nhân,2/9/2029,2/9/2023," 16,155,616 ", Yes 
602067348300003,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",1/31/2020,1/31/2026," 150,000,000 ",,,,Khách hàng cá nhân,1/31/2026,1/31/2023," 7,190,137 ", Yes 
602067669000003,Chứng chỉ tiền gửi,VND,"20,000,000 "," 20,000,000 ",2/6/2020,2/6/2026," 20,000,000 ",,,,Khách hàng cá nhân,2/6/2026,2/6/2023," 935,014 ", Yes 
602067973700003,Chứng chỉ tiền gửi,VND,"130,000,000 "," 130,000,000 ",2/13/2020,2/13/2026," 130,000,000 ",,,,Khách hàng cá nhân,2/13/2026,2/13/2023," 5,898,082 ", Yes 
602068073200006,Chứng chỉ tiền gửi,VND,"30,000,000 "," 30,000,000 ",10/5/2019,10/5/2025," 30,000,000 ",,,,Khách hàng cá nhân,10/5/2025,10/5/2022," 2,106,658 ", Yes 
602068073200007,Chứng chỉ tiền gửi,VND,"10,000,000 "," 10,000,000 ",10/7/2019,10/7/2025," 10,000,000 ",,,,Khách hàng cá nhân,10/7/2025,10/7/2022," 698,329 ", Yes 
602068073200008,Chứng chỉ tiền gửi,VND,"30,000,000 "," 30,000,000 ",3/20/2017,3/20/2024," 30,000,000 ",,,,Khách hàng cá nhân,3/20/2024,3/20/2023," 1,146,000 ", Yes 
602068073200010,Chứng chỉ tiền gửi,VND,"30,000,000 "," 30,000,000 ",1/6/2020,1/6/2026," 30,000,000 ",,,,Khách hàng cá nhân,1/6/2026,1/6/2023," 1,585,973 ", Yes 
602068073200011,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",9/24/2019,9/24/2025," 100,000,000 ",,,,Khách hàng cá nhân,9/24/2025,9/24/2023," 147,671 ", Yes 
602068073200012,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",10/30/2019,10/30/2025," 200,000,000 ",,,,Khách hàng cá nhân,10/30/2025,10/30/2022," 13,071,781 ", Yes 
602068073200014,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",12/13/2019,12/13/2025," 100,000,000 ",,,,Khách hàng cá nhân,12/13/2025,12/13/2022," 5,680,000 ", Yes 
602068073200016,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/13/2017,2/13/2024," 100,000,000 ",,,,Khách hàng cá nhân,2/13/2024,2/13/2023," 4,560,000 ", Yes 
602068073200018,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",6/14/2021,6/14/2028," 100,000,000 ",,,,Khách hàng cá nhân,6/14/2028,6/14/2023," 2,239,726 ", Yes 
602068128900005,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",5/14/2020,5/14/2026," 500,000,000 ",,,,Khách hàng cá nhân,5/14/2026,5/14/2023," 14,191,781 ", Yes 
602068128900006,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",2/17/2022,2/17/2029," 250,000,000 ",,,,Khách hàng cá nhân,2/17/2029,2/17/2023," 11,145,205 ", Yes 
602068128900008,Chứng chỉ tiền gửi,VND,"1,100,000,000 "," 1,100,000,000 ",6/14/2021,6/14/2028," 1,100,000,000 ",,,,Khách hàng cá nhân,6/14/2028,6/14/2023," 24,636,986 ", Yes 
602068183600003,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",2/18/2020,2/18/2026," 500,000,000 ",,,,Khách hàng cá nhân,2/18/2026,2/18/2023," 22,191,781 ", Yes 
602068473300004,Chứng chỉ tiền gửi,VND,"80,000,000 "," 80,000,000 ",2/5/2020,2/5/2026," 80,000,000 ",,,,Khách hàng cá nhân,2/5/2026,2/5/2023," 3,755,836 ", Yes 
602068862500003,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/2/2020,3/2/2026," 200,000,000 ",,,,Khách hàng cá nhân,3/2/2026,3/2/2023," 8,403,288 ", Yes 
602069205200003,Chứng chỉ tiền gửi,VND,"20,000,000 "," 20,000,000 ",3/5/2020,3/5/2026," 20,000,000 ",,,,Khách hàng cá nhân,3/5/2026,3/5/2023," 828,493 ", Yes 
602070914300008,Chứng chỉ tiền gửi,VND,"1,200,000,000 "," 1,200,000,000 ",12/26/2019,12/26/2025," 1,200,000,000 ",,,,Khách hàng cá nhân,12/26/2025,12/26/2022," 66,042,740 ", Yes 
602070914300010,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",12/28/2016,12/28/2023," 500,000,000 ",,,,Khách hàng cá nhân,12/28/2023,12/28/2022," 27,300,000 ", Yes 
602071506700005,Chứng chỉ tiền gửi,VND,"3,000,000,000 "," 3,000,000,000 ",5/4/2020,5/4/2026," 3,000,000,000 ",,,,Khách hàng cá nhân,5/4/2026,5/4/2023," 91,232,877 ", Yes 
602071506700007,Chứng chỉ tiền gửi,VND,"2,200,000,000 "," 2,200,000,000 ",5/4/2020,5/4/2026," 2,200,000,000 ",,,,Khách hàng cá nhân,5/4/2026,5/4/2023," 66,904,110 ", Yes 
602071506700009,Chứng chỉ tiền gửi,VND,"1,800,000,000 "," 1,800,000,000 ",3/29/2021,3/29/2027," 1,800,000,000 ",,,,Khách hàng cá nhân,3/29/2027,3/29/2023," 66,042,740 ", Yes 
602071506700010,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",3/28/2017,3/28/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,3/28/2024,3/28/2023," 36,600,000 ", Yes 
602071506800003,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",6/3/2020,6/3/2026," 800,000,000 ",,,,Khách hàng cá nhân,6/3/2026,6/3/2023," 19,463,014 ", Yes 
602071506800004,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",3/22/2021,3/22/2027," 2,000,000,000 ",,,,Khách hàng cá nhân,3/22/2027,3/22/2023," 76,142,466 ", Yes 
602073679100003,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",5/5/2020,5/5/2026," 50,000,000 ",,,,Khách hàng cá nhân,5/5/2026,5/5/2023," 1,510,411 ", Yes 
602074565700004,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",5/18/2020,5/18/2026," 150,000,000 ",,,,Khách hàng cá nhân,5/18/2026,5/18/2023," 4,135,890 ", Yes 
602074565700005,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",6/1/2020,6/1/2026," 50,000,000 ",,,,Khách hàng cá nhân,6/1/2026,6/1/2023," 1,236,712 ", Yes 
602074900300003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",5/21/2020,5/21/2026," 100,000,000 ",,,,Khách hàng cá nhân,5/21/2026,5/21/2023," 2,696,438 ", Yes 
602075457400003,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",5/27/2020,5/27/2026," 1,000,000,000 ",,,,Khách hàng cá nhân,5/27/2026,5/27/2023," 25,747,945 ", Yes 
602075477200003,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",5/27/2020,5/27/2026," 50,000,000 ",,,,Khách hàng cá nhân,5/27/2026,5/27/2023," 1,287,397 ", Yes 
602076896200004,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",9/23/2020,9/23/2026," 120,000,000 ",,,,Khách hàng cá nhân,9/23/2026,9/23/2023," 202,521 ", Yes 
602076896200007,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",9/26/2019,9/26/2025," 150,000,000 ",,,,Khách hàng cá nhân,9/26/2025,9/26/2023," 166,438 ", Yes 
602077968300004,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",9/10/2019,9/10/2025," 200,000,000 ",,,,Khách hàng cá nhân,9/10/2025,9/10/2023," 863,014 ", Yes 
602079133400007,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",12/18/2019,12/18/2025," 300,000,000 ",,,,Khách hàng cá nhân,12/18/2025,12/18/2022," 16,748,219 ", Yes 
602086173300002,Chứng chỉ tiền gửi,VND,"60,000,000 "," 60,000,000 ",8/5/2019,8/5/2025," 60,000,000 ",,,,Khách hàng cá nhân,8/5/2025,8/5/2023," 702,740 ", Yes 
602093420900003,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",10/12/2020,10/12/2026," 2,000,000,000 ",,,,Khách hàng cá nhân,10/12/2026,10/12/2022," 137,720,548 ", Yes 
602093420900004,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",10/22/2019,10/22/2025," 1,000,000,000 ",,,,Khách hàng cá nhân,10/22/2025,10/22/2022," 66,915,068 ", Yes 
602093420900005,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",10/22/2019,10/22/2025," 1,000,000,000 ",,,,Khách hàng cá nhân,10/22/2025,10/22/2022," 66,915,068 ", Yes 
602093420900008,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",10/9/2020,10/9/2026," 2,000,000,000 ",,,,Khách hàng cá nhân,10/9/2026,10/9/2022," 138,887,671 ", Yes 
602093420900013,Chứng chỉ tiền gửi,VND,"2,060,000,000 "," 2,060,000,000 ",1/4/2022,1/4/2029," 2,060,000,000 ",,,,Khách hàng cá nhân,1/4/2029,1/4/2023," 109,716,164 ", Yes 
602093420900014,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",1/4/2022,1/4/2029," 1,000,000,000 ",,,,Khách hàng cá nhân,1/4/2029,1/4/2023," 53,260,274 ", Yes 
602093420900015,Chứng chỉ tiền gửi,VND,"3,500,000,000 "," 3,500,000,000 ",1/10/2022,1/10/2029," 3,500,000,000 ",,,,Khách hàng cá nhân,1/10/2029,1/10/2023," 182,268,493 ", Yes 
602093420900016,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",1/14/2022,1/14/2029," 1,000,000,000 ",,,,Khách hàng cá nhân,1/14/2029,1/14/2023," 51,287,671 ", Yes 
602093420900017,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",1/14/2022,1/14/2029," 1,000,000,000 ",,,,Khách hàng cá nhân,1/14/2029,1/14/2023," 51,287,671 ", Yes 
602093420900018,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",2/16/2022,2/16/2029," 1,000,000,000 ",,,,Khách hàng cá nhân,2/16/2029,2/16/2023," 44,778,082 ", Yes 
602093429700006,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",10/14/2021,4/14/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 16,068,493 ", No 
602093429700008,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",1/4/2022,1/4/2029," 500,000,000 ",,,,Khách hàng cá nhân,1/4/2029,1/4/2023," 26,630,137 ", Yes 
602094115000003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/20/2020,10/20/2026," 100,000,000 ",,,,Khách hàng cá nhân,10/20/2026,10/20/2022," 6,730,411 ", Yes 
602098105000005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/24/2022,2/24/2029," 100,000,000 ",,,,Khách hàng cá nhân,2/24/2029,2/24/2023," 4,320,000 ", Yes 
602098105000006,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/24/2022,2/24/2029," 100,000,000 ",,,,Khách hàng cá nhân,2/24/2029,2/24/2023," 4,320,000 ", Yes 
602101791500015,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",1/14/2022,1/14/2029," 250,000,000 ",,,,Khách hàng cá nhân,1/14/2029,1/14/2023," 12,821,918 ", Yes 
602102336800008,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",6/15/2021,6/15/2028," 200,000,000 ",,,,Khách hàng cá nhân,6/15/2028,6/15/2023," 4,438,356 ", Yes 
602104654200003,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",5/11/2020,5/11/2026," 400,000,000 ",,,,Khách hàng cá nhân,5/11/2026,5/11/2023," 11,596,712 ", Yes 
602105629200002,Chứng chỉ tiền gửi,VND,"220,000,000 "," 220,000,000 ",3/18/2021,3/18/2027," 220,000,000 ",,,,Khách hàng cá nhân,3/18/2027,3/18/2023," 8,549,260 ", Yes 
602105734200002,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/19/2021,3/19/2027," 200,000,000 ",,,,Khách hàng cá nhân,3/19/2027,3/19/2023," 7,732,603 ", Yes 
602106204100003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/24/2021,3/24/2027," 100,000,000 ",,,,Khách hàng cá nhân,3/24/2027,3/24/2023," 3,767,671 ", Yes 
602106887400002,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",4/2/2021,4/2/2027," 100,000,000 ",,,,Khách hàng cá nhân,4/2/2027,4/2/2023," 3,590,137 ", Yes 
602107242600005,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",3/28/2017,3/28/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,3/28/2024,3/28/2023," 36,600,000 ", Yes 
602107411700013,Chứng chỉ tiền gửi,VND,"680,000,000 "," 680,000,000 ",7/26/2019,7/26/2025," 680,000,000 ",,,,Khách hàng cá nhân,7/26/2025,7/26/2023," 9,361,644 ", Yes 
602112162100002,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",6/28/2021,6/28/2028," 100,000,000 ",,,,Khách hàng cá nhân,6/28/2028,6/28/2023," 1,952,055 ", Yes 
602112537300002,Chứng chỉ tiền gửi,VND,"600,000,000 "," 600,000,000 ",7/2/2021,7/2/2028," 600,000,000 ",,,,Khách hàng cá nhân,7/2/2028,7/2/2023," 11,219,178 ", Yes 
602116420400004,Chứng chỉ tiền gửi,VND,"750,000,000 "," 750,000,000 ",9/25/2020,9/25/2026," 750,000,000 ",,,,Khách hàng cá nhân,9/25/2026,9/25/2023," 949,315 ", Yes 
602117791600003,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",10/29/2021,4/29/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/29/2023,4/29/2023," 14,650,685 ", No 
602118519000008,Chứng chỉ tiền gửi,VND,"1,800,000,000 "," 1,800,000,000 ",6/15/2021,6/15/2028," 1,800,000,000 ",,,,Khách hàng cá nhân,6/15/2028,6/15/2023," 39,945,205 ", Yes 
602119847800006,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",12/31/2021,12/31/2028," 100,000,000 ",,,,Khách hàng cá nhân,12/31/2028,12/31/2022," 5,404,932 ", Yes 
602119847800007,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",1/6/2022,1/6/2029," 1,000,000,000 ",,,,Khách hàng cá nhân,1/6/2029,1/6/2023," 52,865,753 ", Yes 
602119847800008,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/15/2022,1/15/2029," 100,000,000 ",,,,Khách hàng cá nhân,1/15/2029,1/15/2023," 5,109,041 ", Yes 
602119848000005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",12/30/2021,12/30/2028," 100,000,000 ",,,,Khách hàng cá nhân,12/30/2028,12/30/2022," 5,424,658 ", Yes 
602119848000007,Chứng chỉ tiền gửi,VND,"350,000,000 "," 350,000,000 ",1/8/2022,1/8/2029," 350,000,000 ",,,,Khách hàng cá nhân,1/8/2029,1/8/2023," 18,364,932 ", Yes 
602119848000009,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/10/2022,1/10/2029," 200,000,000 ",,,,Khách hàng cá nhân,1/10/2029,1/10/2023," 10,415,342 ", Yes 
602119848000011,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",1/29/2022,1/29/2029," 500,000,000 ",,,,Khách hàng cá nhân,1/29/2029,1/29/2023," 24,164,384 ", Yes 
602119848000013,Chứng chỉ tiền gửi,VND,"360,000,000 "," 360,000,000 ",3/2/2022,3/2/2029," 360,000,000 ",,,,Khách hàng cá nhân,3/2/2029,3/2/2023," 15,125,918 ", Yes 
602120010400004,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",12/28/2021,12/28/2028," 1,000,000,000 ",,,,Khách hàng cá nhân,12/28/2028,12/28/2022," 54,641,096 ", Yes 
602121498300003,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",1/4/2022,1/4/2029," 400,000,000 ",,,,Khách hàng cá nhân,1/4/2029,1/4/2023," 21,304,110 ", Yes 
602121579700003,Chứng chỉ tiền gửi,VND,"210,000,000 "," 210,000,000 ",1/6/2022,1/6/2029," 210,000,000 ",,,,Khách hàng cá nhân,1/6/2029,1/6/2023," 11,101,808 ", Yes 
602121579700004,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",1/18/2022,1/18/2029," 400,000,000 ",,,,Khách hàng cá nhân,1/18/2029,1/18/2023," 20,199,452 ", Yes 
602121727400004,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",1/7/2022,1/7/2029," 400,000,000 ",,,,Khách hàng cá nhân,1/7/2029,1/7/2023," 21,067,397 ", Yes 
602122190100003,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/20/2022,1/20/2029," 200,000,000 ",,,,Khách hàng cá nhân,1/20/2029,1/20/2023," 10,020,822 ", Yes 
602122218400003,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",1/17/2022,1/17/2029," 1,000,000,000 ",,,,Khách hàng cá nhân,1/17/2029,1/17/2023," 50,695,890 ", Yes 
602122347100003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",1/19/2022,1/19/2029," 100,000,000 ",,,,Khách hàng cá nhân,1/19/2029,1/19/2023," 5,030,137 ", Yes 
602122386500003,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",1/20/2022,1/20/2029," 200,000,000 ",,,,Khách hàng cá nhân,1/20/2029,1/20/2023," 10,020,822 ", Yes 
602122451600004,Chứng chỉ tiền gửi,VND,"40,000,000 "," 40,000,000 ",1/15/2020,1/15/2026," 40,000,000 ",,,,Khách hàng cá nhân,1/15/2026,1/15/2023," 2,043,616 ", Yes 
602122810800003,Chứng chỉ tiền gửi,VND,"320,000,000 "," 320,000,000 ",2/7/2022,2/7/2029," 320,000,000 ",,,,Khách hàng cá nhân,2/7/2029,2/7/2023," 14,897,096 ", Yes 
602123258800003,Chứng chỉ tiền gửi,VND,"220,000,000 "," 220,000,000 ",2/16/2022,2/16/2029," 220,000,000 ",,,,Khách hàng cá nhân,2/16/2029,2/16/2023," 9,851,178 ", Yes 
602123803900003,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",2/24/2022,2/24/2029," 500,000,000 ",,,,Khách hàng cá nhân,2/24/2029,2/24/2023," 21,600,000 ", Yes 
602124524700003,Chứng chỉ tiền gửi,VND,"2,600,000,000 "," 2,600,000,000 ",3/9/2022,4/9/2023," 2,600,000,000 ",,,,Khách hàng cá nhân,4/9/2023,4/9/2023," 105,652,603 ", No 
602124659900004,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/11/2022,3/11/2029," 200,000,000 ",,,,Khách hàng cá nhân,3/11/2029,3/11/2023," 8,048,219 ", Yes 
603035423700010,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",10/8/2019,10/8/2025," 150,000,000 ",,,,Khách hàng cá nhân,10/8/2025,10/8/2022," 10,445,753 ", Yes 
603054123200005,Chứng chỉ tiền gửi,VND,"24,000,000,000 "," 24,000,000,000 ",7/25/2019,7/25/2025," 24,000,000,000 ",,,,Khách hàng cá nhân,7/25/2025,7/25/2023," 335,342,466 ", Yes 
